town.id,gis.name,gis.join,year,cbsa,state.name,co.pre100pct,co.pub.pre100pct,co.priv.pre100pct,co.bwf.pre100pct,nn5.co.pre100pct,nn10.co.pre100pct,co.pre100,co.pub.pre100,co.priv.pre100,co.bwf.pre100,nn5.co.pre100,nn10.co.pre100,l5.co.pre100,l5.co.pub.pre100,l5.co.priv.pre100,l5.co.bwf.pre100,l5.nn5.co.pre100,l5.nn10.co.pre100,unemp.r.pre,emp.n.pre,labf.n.pre,i.units.pre,r.units.pre,ln.unempr.pre,ln.emp.n.pre,ln.labf.n.pre,ln.r.units.pre,mhhi.ia.pre,ln.mhhi.ia.pre,agricu.pre,arts.pre,ln.agricu.pre,ln.arts.pre,popcen.pre,ln.popcen.pre,for.pct,agg.pct,hiden.pct,loden.pct,other.pct,ndata.pct,urban90,suburb90,exurb90,rural90,ctydist100,ctydist30,ln.ctydist100,ln.ctydist30,ln.pop.cen90
773,Cummington,G250015016040,2000,44140,Massachusetts,18.22351646,9.01143074,9.212086678,0,23.92849541,28.4485817,2.956134319,2.303727388,2.32357192,0,3.216011524,3.382645845,2.819973946,2.174574375,2.194774389,0,3.118275166,3.256791353,4.139999866,529.5999756,552.4000244,10,0,1.637053013,6.274008274,6.316081047,0,58906.08984,10.98371696,0.072016463,0.024691358,0.069541417,0.024391454,978.0599976,6.886592865,84.71770331,8.217857103,0.292686668,3.804926678,2.966092724,0,0,0,0,1,49.7952,27.8989,3.927801847,3.363803625,6.667262077
773,Cummington,G250015016040,2005,44140,Massachusetts,21.99072647,10.22291183,11.76781464,0,29.7146492,32.51932907,3.135090828,2.417957306,2.546927452,0,3.424739838,3.512122154,2.956134319,2.303727388,2.32357192,0,3.216011524,3.382645845,4.5,497,520.4000244,20,16,1.704748034,6.210599899,6.25651741,2.833213329,NA,NA,NA,NA,NA,NA,NA,NA,84.74033372,8.033796416,0.298721444,3.842644032,3.083770868,0,0,0,0,1,49.7952,27.8989,3.927801847,3.363803625,6.667262077
773,Cummington,G250015016040,2010,44140,Massachusetts,23.73326874,11.65315342,12.08011532,0,32.97589493,35.28846741,3.208149195,2.537906408,2.571093082,0,3.525651217,3.591500044,3.135090828,2.417957306,2.546927452,0,3.424739838,3.512122154,6.519999981,486.3999939,520.2000122,11,6,2.017566204,6.189085007,6.256134033,1.945910096,66885.86719,11.11075783,0.045372051,0.083484574,0.044372853,0.080182306,872,6.771935463,84.65584685,8.024744251,0.324369245,3.848678809,3.145627329,0,0,0,0,1,49.7952,27.8989,3.927801847,3.363803625,6.667262077
773,Cummington,G250015016040,2015,44140,Massachusetts,26.59224319,13.64010429,12.95213985,0,35.33404541,36.8637085,3.317534685,2.683764696,2.635632992,0,3.592755079,3.633993149,3.208149195,2.537906408,2.571093082,0,3.525651217,3.591500044,6.139999866,428.7999878,456.7999878,7,7,1.965712786,6.06332016,6.126432419,2.079441547,52858.64063,10.87539577,0.01369863,0.089041096,0.013605652,0.085297577,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,49.7952,27.8989,3.927801847,3.363803625,6.667262077
774,Dalton,G250003016180,1990,38340,Massachusetts,31.16252518,24.54348564,6.619039059,0,29.60953331,32.09654236,3.470802069,3.240382433,2.030650377,0,3.421311617,3.499428749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65064.41016,11.083148,NA,NA,NA,NA,7167.22998,8.87741375,78.39464305,5.867886277,1.117995112,11.68971878,2.937913292,0,0,0,1,0,56.6605,9.29424,4.054572582,2.331584454,8.87741375
774,Dalton,G250003016180,1995,38340,Massachusetts,33.72724533,24.54348564,9.183757782,0,30.00520515,32.70738602,3.547524452,3.240382433,2.320794106,0,3.434154987,3.517716885,3.470802069,3.240382433,2.030650377,0,3.421311617,3.499428749,7.21999979,3401,3665.399902,65,65,2.106570244,8.132119179,8.206965446,4.189654827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061934388,0,0,1,0,56.6605,9.29424,4.054572582,2.331584454,8.87741375
774,Dalton,G250003016180,2000,38340,Massachusetts,46.0378952,36.85413742,9.183757782,0,33.62803268,35.26966858,3.850953579,3.633740187,2.320794106,0,3.544663429,3.590981722,3.547524452,3.240382433,2.320794106,0,3.434154987,3.517716885,4.019999981,3318.399902,3457.399902,43,28,1.613429904,8.107539177,8.148561478,3.367295742,66770.92188,11.10903835,0.003757225,0.062427744,0.003750185,0.060556613,6901.439941,8.839630127,78.15166968,6.061629748,1.046532356,11.70242327,3.045901456,0,0,0,1,0,56.6605,9.29424,4.054572582,2.331584454,8.87741375
774,Dalton,G250003016180,2005,38340,Massachusetts,49.94293976,39.26481247,10.67812347,0,37.55665588,39.67658615,3.930706263,3.695477962,2.457717419,0,3.652128696,3.705652714,3.850953579,3.633740187,2.320794106,0,3.544663429,3.590981722,3.599999905,3604.600098,3739.199951,59,21,1.52605629,8.190243721,8.226894379,3.091042519,NA,NA,NA,NA,NA,NA,NA,NA,78.14531744,5.853593726,1.049708479,11.80405919,3.155477681,0,0,0,1,0,56.6605,9.29424,4.054572582,2.331584454,8.87741375
774,Dalton,G250003016180,2010,38340,Massachusetts,51.12604523,39.7317009,11.39433861,0,38.4551239,40.60847473,3.95366478,3.707006693,2.517239809,0,3.675163984,3.728303909,3.930706263,3.695477962,2.457717419,0,3.652128696,3.705652714,4.800000191,3631.600098,3814.800049,66,0,1.757857919,8.197704315,8.246905327,0,63789.05078,11.06335258,0.009594553,0.106468586,0.009548818,0.10117349,6756,8.818334579,78.13737713,5.825008624,1.056060724,11.81041143,3.1792986,0,0,0,1,0,56.6605,9.29424,4.054572582,2.331584454,8.87741375
774,Dalton,G250003016180,2015,38340,Massachusetts,51.12604523,39.7317009,11.39433861,0,39.62408066,41.54879761,3.95366478,3.707006693,2.517239809,0,3.704360962,3.750651598,3.95366478,3.707006693,2.517239809,0,3.675163984,3.728303909,6.739999771,3335.800049,3576.600098,61,0,2.046401739,8.11276722,8.182447433,0,49145.51953,10.80256176,0.012033694,0.087545126,0.011961865,0.083922982,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,56.6605,9.29424,4.054572582,2.331584454,8.87741375
775,Danvers,G250009016250,1990,14460,Massachusetts,19.09154129,12.73341179,6.358130455,0,20.72449303,22.86947441,3.000298977,2.619831562,1.99580586,0,3.078440428,3.172600508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77965.75781,11.26403809,NA,NA,NA,NA,24200.89063,10.09418583,15.75934255,10.12155536,12.43449369,48.05472409,13.65221652,0,0,1,0,0,31.0792,4.8969,3.468207836,1.774426818,10.09418583
775,Danvers,G250009016250,1995,14460,Massachusetts,19.32920647,12.97107601,6.358130455,0,21.12109947,23.49080276,3.012058496,2.636989117,1.99580586,0,3.096531868,3.198297739,3.000298977,2.619831562,1.99580586,0,3.078440428,3.172600508,5.880000114,12899,13707,201,201,1.92861867,9.464982986,9.525734901,5.308267593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.323419343,0,1,0,0,31.0792,4.8969,3.468207836,1.774426818,10.09418583
775,Danvers,G250009016250,2000,14460,Massachusetts,19.5031662,13.03233051,6.470836639,0,22.77759361,24.84075356,3.020579338,2.641364098,2.011007071,0,3.16874361,3.251952887,3.012058496,2.636989117,1.99580586,0,3.096531868,3.198297739,2.880000114,13852.59961,14263,432,432,1.355835199,9.536300659,9.565494537,6.070737839,81951.26563,11.31389236,0.003471419,0.067654096,0.003465407,0.065463811,25233.03906,10.13594913,15.3305669,9.986797297,13.00782798,48.24093523,13.4562048,0,0,1,0,0,31.0792,4.8969,3.468207836,1.774426818,10.09418583
775,Danvers,G250009016250,2005,14460,Massachusetts,19.74083138,13.26999474,6.470836639,0,23.15775681,25.20021248,3.032104254,2.658159018,2.011007071,0,3.184605598,3.265767574,3.020579338,2.641364098,2.011007071,0,3.16874361,3.251952887,4.059999943,13182.40039,13741.2002,582,582,1.621366501,9.486713409,9.528226852,6.368186951,NA,NA,NA,NA,NA,NA,NA,NA,15.09780298,9.746682936,13.43170333,48.23603493,13.51010802,0,0,1,0,0,31.0792,4.8969,3.468207836,1.774426818,10.09418583
775,Danvers,G250009016250,2010,14460,Massachusetts,19.94419289,13.34105015,6.603144646,0,23.32963562,25.64375305,3.041861534,2.663125992,2.028562069,0,3.191695213,3.282554865,3.032104254,2.658159018,2.011007071,0,3.184605598,3.265767574,5.019999981,13683.40039,14414,619,619,1.795087218,9.524011612,9.576025009,6.429719448,83952.91406,11.33802319,0.004197565,0.091436967,0.00418878,0.087495148,26493,10.18467331,14.82338657,9.376710809,13.97808601,48.03512292,13.8090259,0,0,1,0,0,31.0792,4.8969,3.468207836,1.774426818,10.09418583
775,Danvers,G250009016250,2015,14460,Massachusetts,20.18920708,13.57136345,6.617845535,0,23.60575485,25.96813202,3.053492069,2.679058313,2.030493498,0,3.20298028,3.2946558,3.041861534,2.663125992,2.028562069,0,3.191695213,3.282554865,5.860000134,14116.40039,14996.7998,110,110,1.925707459,9.555163383,9.61565876,4.709530354,81484.78125,11.30818367,0.004060407,0.072446217,0.004052186,0.069942221,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,31.0792,4.8969,3.468207836,1.774426818,10.09418583
776,Dartmouth,G250005016425,1990,39300,Massachusetts,16.84823036,8.915225029,7.93300581,0,13.08957005,12.53358078,2.881904364,2.294071436,2.189752817,0,2.645434856,2.605174065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62605.65234,11.04462719,NA,NA,NA,NA,27115.91992,10.2079134,55.18285216,11.98486951,2.706297089,20.14419518,9.979997006,0,0,0,1,0,7.64058,7.64058,2.156469822,2.156469822,10.2079134
776,Dartmouth,G250005016425,1995,39300,Massachusetts,17.38679314,9.09493351,8.29186058,0,13.47409916,12.75544643,2.911632538,2.312033653,2.229138851,0,2.672360897,2.621434927,2.881904364,2.294071436,2.189752817,0,2.645434856,2.605174065,9.300000191,12597.59961,13886.40039,605,605,2.332144022,9.4413414,9.538737297,6.406879902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.402659268,0,0,1,0,7.64058,7.64058,2.156469822,2.156469822,10.2079134
776,Dartmouth,G250005016425,2000,39300,Massachusetts,20.19361496,9.956410408,10.23720551,0,13.89056587,13.72918892,3.05369997,2.393924713,2.419230223,0,2.70072794,2.689831257,2.911632538,2.312033653,2.229138851,0,2.672360897,2.621434927,5.920000076,13324.2002,14161.7998,671,51,1.934415817,9.497412682,9.558374405,3.951243639,70745.86719,11.16686344,0.006272651,0.063074991,0.00625306,0.061165642,30534.0293,10.32662964,54.21916555,12.14660713,2.919139296,20.59290474,10.12039424,0,0,0,1,0,7.64058,7.64058,2.156469822,2.156469822,10.2079134
776,Dartmouth,G250005016425,2005,39300,Massachusetts,23.84506607,11.64061546,12.20445156,0,18.10916138,16.68777847,3.212659121,2.536915064,2.580554008,0,2.950167894,2.872874022,3.05369997,2.393924713,2.419230223,0,2.70072794,2.689831257,4.880000114,14590,15341.40039,726,209,1.771556735,9.588160515,9.638375282,5.34710741,NA,NA,NA,NA,NA,NA,NA,NA,53.53234227,12.00901784,3.092670278,20.92087268,10.44330788,0,0,0,1,0,7.64058,7.64058,2.156469822,2.156469822,10.2079134
776,Dartmouth,G250005016425,2010,39300,Massachusetts,26.78105354,12.90419102,13.87686253,0,22.57278061,20.18025208,3.324354172,2.632190228,2.699807167,0,3.160092592,3.053069353,3.212659121,2.536915064,2.580554008,0,2.950167894,2.872874022,6.480000019,15329.2002,16400,287,272,2.01223278,9.637579918,9.705097198,5.609471798,78041.3125,11.26500607,0.008142161,0.096992749,0.008109192,0.09257257,34032,10.43508625,53.11901282,11.87704444,3.278556216,21.11125133,10.61234615,0,0,0,1,0,7.64058,7.64058,2.156469822,2.156469822,10.2079134
776,Dartmouth,G250005016425,2015,39300,Massachusetts,28.0345192,12.94687271,15.08764935,0,23.75753784,22.04587555,3.368485451,2.635255337,2.778051853,0,3.209130049,3.137486696,3.324354172,2.632190228,2.699807167,0,3.160092592,3.053069353,7.519999981,16738,18100.80078,232,232,2.142416239,9.725496292,9.803766251,5.451038361,71361.51563,11.17552757,0.007278733,0.086916631,0.00725237,0.083344907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,7.64058,7.64058,2.156469822,2.156469822,10.2079134
777,Dedham,G250021016495,1990,14460,Massachusetts,18.44882774,15.35824966,3.090578556,0,24.3657608,22.46383667,2.967786789,2.794732332,1.408686399,0,3.233400345,3.155460358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81400.89063,11.3071537,NA,NA,NA,NA,23806.35938,10.07775021,29.42739769,3.39735178,12.81921017,39.66187913,14.66311388,0,0,1,0,0,10.5478,9.20589,2.446495056,2.322964907,10.07775021
777,Dedham,G250021016495,1995,14460,Massachusetts,21.44149971,18.35092163,3.090578556,0,25.18370819,22.91571999,3.110911846,2.962739944,1.408686399,0,3.265137434,3.17453599,2.967786789,2.794732332,1.408686399,0,3.233400345,3.155460358,6.380000114,11924.2002,12735.7998,63,63,1.998773694,9.386408806,9.452250481,4.158883095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.443842307,0,1,0,0,10.5478,9.20589,2.446495056,2.322964907,10.07775021
777,Dedham,G250021016495,2000,14460,Massachusetts,21.82986259,18.73928261,3.090578556,0,26.18122101,23.45060158,3.128069401,2.982610703,1.408686399,0,3.302526236,3.196654797,3.110911846,2.962739944,1.408686399,0,3.265137434,3.17453599,3.079999924,14364.40039,14824.59961,121,121,1.406096935,9.572577477,9.604110718,4.804020882,86022.40625,11.36237431,0.002636279,0.059443831,0.00263281,0.057744082,23488.50977,10.06430912,29.19894944,3.456095614,12.85837273,39.82832,14.62721487,0,0,1,0,0,10.5478,9.20589,2.446495056,2.322964907,10.07775021
777,Dedham,G250021016495,2005,14460,Massachusetts,22.38140106,19.29082298,3.090578556,0,26.82651329,23.8242588,3.151940823,3.010168791,1.408686399,0,3.325989246,3.211821318,3.128069401,2.982610703,1.408686399,0,3.302526236,3.196654797,4.21999979,11812.40039,12333.7998,450,450,1.652497411,9.376989365,9.420179367,6.111467361,NA,NA,NA,NA,NA,NA,NA,NA,29.02598149,3.429987243,12.95627912,39.89359092,14.66311388,0,0,1,0,0,10.5478,9.20589,2.446495056,2.322964907,10.07775021
777,Dedham,G250021016495,2010,14460,Massachusetts,22.38140106,19.29082298,3.090578556,0,27.12587738,24.19488525,3.151940823,3.010168791,1.408686399,0,3.336689949,3.22664094,3.151940823,3.010168791,1.408686399,0,3.325989246,3.211821318,5.039999962,12041.40039,12683.7998,479,456,1.798403978,9.396188736,9.448159218,6.12468338,90145.42969,11.40919018,0.001399523,0.060838067,0.001398544,0.059059225,24729,10.11577225,28.23293972,3.305972481,13.65794159,40.02086923,14.75122963,0,0,1,0,0,10.5478,9.20589,2.446495056,2.322964907,10.07775021
777,Dedham,G250021016495,2015,14460,Massachusetts,22.38140106,19.29082298,3.090578556,0,27.32902145,24.33181572,3.151940823,3.010168791,1.408686399,0,3.343886852,3.232061148,3.151940823,3.010168791,1.408686399,0,3.336689949,3.22664094,6.179999828,12189.2002,12991,166,166,1.97129941,9.408387184,9.472088814,5.117993832,87222.76563,11.37623215,0.000548332,0.061726461,0.000548181,0.05989632,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,10.5478,9.20589,2.446495056,2.322964907,10.07775021
778,Deerfield,G250011016670,1990,24640,Massachusetts,6.972786427,3.561698914,3.411087513,0,13.29045773,12.92446518,2.076034069,1.517695189,1.484121203,0,2.659591913,2.633647442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64148.61328,11.06897354,NA,NA,NA,NA,5021.629883,8.521709442,58.58366249,21.23931722,1.731511239,10.92295872,7.520180785,0,0,0,1,0,45.8329,19.5167,3.846585989,3.021239281,8.521709442
778,Deerfield,G250011016670,1995,24640,Massachusetts,7.513948441,3.561698914,3.952249527,0,15.04634762,14.54168701,2.141705751,1.517695189,1.599841952,0,2.775481224,2.743525982,2.076034069,1.517695189,1.484121203,0,2.659591913,2.633647442,5.199999809,2846.600098,3002.800049,48,48,1.824549317,7.954231739,8.007633209,3.891820192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.338615875,0,0,1,0,45.8329,19.5167,3.846585989,3.021239281,8.521709442
778,Deerfield,G250011016670,2000,24640,Massachusetts,9.93100071,3.67180109,6.259200096,0,19.1126442,17.67568588,2.391602755,1.541544676,1.982269645,0,3.001348734,2.92722249,2.141705751,1.517695189,1.599841952,0,2.775481224,2.743525982,3.079999924,2986.199951,3080.199951,48,48,1.406096935,8.002091408,8.033074379,3.891820192,69382.3125,11.14740181,0.017629407,0.036009002,0.017475812,0.035375834,4754.040039,8.466959953,58.55561762,21.18011138,1.722162948,11.09642145,7.443317058,0,0,0,1,0,45.8329,19.5167,3.846585989,3.021239281,8.521709442
778,Deerfield,G250011016670,2005,24640,Massachusetts,17.1676178,6.225961685,10.94165516,0,23.32634735,20.80380249,2.899640799,1.977680326,2.480032682,0,3.19156003,3.082084417,2.391602755,1.541544676,1.982269645,0,3.001348734,2.92722249,3.440000057,2724.800049,2822.600098,66,66,1.490654349,7.910517216,7.945767879,4.204692841,NA,NA,NA,NA,NA,NA,NA,NA,58.46317341,20.97029418,1.930941447,11.12031153,7.512909892,0,0,0,1,0,45.8329,19.5167,3.846585989,3.021239281,8.521709442
778,Deerfield,G250011016670,2010,24640,Massachusetts,19.61583138,7.179487705,12.43634319,0,25.68657112,23.8837204,3.026059389,2.101629496,2.597963095,0,3.284160376,3.214213848,2.899640799,1.977680326,2.480032682,0,3.19156003,3.082084417,4.739999771,2664.199951,2796.600098,20,20,1.747459173,7.888034344,7.936517239,3.044522524,69017.29688,11.14212704,0.044835007,0.057747489,0.043858986,0.056141637,5125,8.542080879,58.45174772,20.90174005,2.00157298,11.10057625,7.541993464,0,0,0,1,0,45.8329,19.5167,3.846585989,3.021239281,8.521709442
778,Deerfield,G250011016670,2015,24640,Massachusetts,19.86096382,7.179487705,12.68147564,0,28.04687119,28.16757202,3.037879705,2.101629496,2.616042852,0,3.368910789,3.373057604,3.026059389,2.101629496,2.597963095,0,3.284160376,3.214213848,5.340000153,2837.600098,2998.600098,6,6,1.846878767,7.951066494,8.006234169,1.945910096,78248.35156,11.26765537,0.004632929,0.075908767,0.00462223,0.07316567,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,45.8329,19.5167,3.846585989,3.021239281,8.521709442
779,Dennis,G250001016775,1990,12700,Massachusetts,17.19665527,16.29760933,0.899046481,0,24.0303688,26.87665176,2.901237726,2.850568295,0.641351879,0,3.220089912,3.327789545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49709.65234,10.81397438,NA,NA,NA,NA,13855.65039,9.536520958,22.15256978,2.450061146,6.857620723,47.95233533,20.6238719,0,0,1,0,0,64.56,16.7752,4.182965755,2.877804279,9.536520958
779,Dennis,G250001016775,1995,12700,Massachusetts,19.15415382,16.41556931,2.738584995,0,24.60986328,27.41542435,3.003410339,2.857364655,1.318707228,0,3.242977619,3.346932173,2.901237726,2.850568295,0.641351879,0,3.220089912,3.327789545,9.180000305,5781.200195,6366.600098,389,389,2.320425034,8.662539482,8.75897789,5.966146946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22954379,0,1,0,0,64.56,16.7752,4.182965755,2.877804279,9.536520958
779,Dennis,G250001016775,2000,12700,Massachusetts,19.34703445,16.60844994,2.738584995,0,25.54124641,31.23538589,3.012935162,2.868378878,1.318707228,0,3.278699875,3.473064661,3.003410339,2.857364655,1.318707228,0,3.242977619,3.346932173,5.840000153,6326.399902,6718.200195,478,478,1.922787786,8.752644539,8.812724113,6.171700478,57997.05469,10.96816444,0.005323741,0.108057551,0.00530962,0.102608532,15980.04004,9.679158211,21.7731849,2.614248718,6.867185047,48.04638452,20.73545569,0,0,1,0,0,64.56,16.7752,4.182965755,2.877804279,9.536520958
779,Dennis,G250001016775,2005,12700,Massachusetts,22.25618362,19.0537281,3.202454805,0,26.88322067,32.33156967,3.146571159,2.998415232,1.435668826,0,3.328025103,3.506505013,3.012935162,2.868378878,1.318707228,0,3.278699875,3.473064661,4.840000153,7704.399902,8098,402,398,1.764730811,8.949676514,8.999495506,5.98896122,NA,NA,NA,NA,NA,NA,NA,NA,21.44799787,2.666852503,7.099916945,47.9985629,20.82312866,0,0,1,0,0,64.56,16.7752,4.182965755,2.877804279,9.536520958
779,Dennis,G250001016775,2010,12700,Massachusetts,23.16479492,19.57020378,3.594592094,0,27.72867393,33.00269699,3.184896708,3.023843527,1.524880052,0,3.357895613,3.526439905,3.146571159,2.998415232,1.435668826,0,3.328025103,3.506505013,6.260000229,7677,8190,224,224,1.982379913,8.94611454,9.010790825,5.416100502,56453.90234,10.9411974,0.006303183,0.101953987,0.006283401,0.097084954,14207,9.561560631,21.19294921,2.654100071,7.308738032,48.01131533,20.86935623,0,0,1,0,0,64.56,16.7752,4.182965755,2.877804279,9.536520958
779,Dennis,G250001016775,2015,12700,Massachusetts,23.63982201,19.61005402,4.029768944,0,28.39078331,33.40357971,3.204363823,3.025779009,1.615374088,0,3.380681038,3.538160563,3.184896708,3.023843527,1.524880052,0,3.357895613,3.526439905,9.699999809,5966.600098,6606.799805,184,184,2.370243788,8.69410038,8.796006203,5.220355988,55802.375,10.92958927,0.004815409,0.141894061,0.004803852,0.132688344,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,64.56,16.7752,4.182965755,2.877804279,9.536520958
780,Dighton,G250005016950,1990,39300,Massachusetts,4.719627857,4.623150349,0.096477725,0,7.995786667,10.26025867,1.743903756,1.726892114,0.092102975,0,2.196756363,2.421279669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72723.97656,11.19443989,NA,NA,NA,NA,5614.870117,8.633351326,65.68888115,9.026891542,1.356912502,16.93806489,6.982186235,0,0,0,1,0,22.0097,9.06973,3.135915756,2.309533834,8.633351326
780,Dighton,G250005016950,1995,39300,Massachusetts,4.719627857,4.623150349,0.096477725,0,8.599396706,10.88904381,1.743903756,1.726892114,0.092102975,0,2.261700153,2.47561717,1.743903756,1.726892114,0.092102975,0,2.196756363,2.421279669,8.260000229,2825.600098,3079.800049,134,134,2.225703955,7.946829796,8.032944679,4.905274868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152497047,0,0,1,0,22.0097,9.06973,3.135915756,2.309533834,8.633351326
780,Dighton,G250005016950,2000,39300,Massachusetts,4.719627857,4.623150349,0.096477725,0,8.838287354,11.28028297,1.743903756,1.726892114,0.092102975,0,2.286281586,2.50799489,1.743903756,1.726892114,0.092102975,0,2.261700153,2.47561717,4.300000191,3065.600098,3203.199951,146,120,1.667706847,8.028325081,8.072217941,4.795790672,81701.70313,11.31084251,0,0.049559135,0,0.048370205,6147.669922,8.723991394,65.14113666,9.244744467,1.486068165,17.05944009,7.061546944,0,0,0,1,0,22.0097,9.06973,3.135915756,2.309533834,8.633351326
780,Dighton,G250005016950,2005,39300,Massachusetts,5.237806797,5.082197666,0.155609235,0,9.234275818,13.54121685,1.830628633,1.805366158,0.144627675,0,2.325742483,2.676987171,1.743903756,1.726892114,0.092102975,0,2.286281586,2.50799489,4.21999979,3478,3632.399902,218,4,1.652497411,8.154500008,8.19792366,1.609437943,NA,NA,NA,NA,NA,NA,NA,NA,64.53270456,9.283646775,1.588770258,17.38777557,7.20003916,0,0,0,1,0,22.0097,9.06973,3.135915756,2.309533834,8.633351326
780,Dighton,G250005016950,2010,39300,Massachusetts,5.832233906,5.54280138,0.289433181,0,9.92083168,15.84382248,1.921651721,1.878365397,0.254202724,0,2.390672207,2.823983908,1.830628633,1.805366158,0.144627675,0,2.325742483,2.676987171,5.679999828,3667.399902,3888.800049,139,95,1.899117947,8.207510948,8.266113281,4.564348221,93217.71875,11.4427042,0,0.079449153,0,0.076450869,7086,8.866017342,63.5928248,9.205842159,1.627672566,17.85460327,7.711993533,0,0,0,1,0,22.0097,9.06973,3.135915756,2.309533834,8.633351326
780,Dighton,G250005016950,2015,39300,Massachusetts,5.835346222,5.545913219,0.289433181,0,10.32384586,16.52244186,1.9221071,1.878840923,0.254202724,0,2.426910639,2.863482475,1.921651721,1.878365397,0.254202724,0,2.390672207,2.823983908,7.159999847,3539.800049,3812.600098,122,116,2.099244118,8.172107697,8.246329308,4.762174129,82511.32813,11.32070255,0,0.09847245,0,0.093920529,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,22.0097,9.06973,3.135915756,2.309533834,8.633351326
781,Douglas,G250027017300,1990,49340,Massachusetts,19.40140915,18.73179436,0.66961509,0,8.243242264,10.64217949,3.015604019,2.98223114,0.51259315,0,2.223892689,2.454634666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68349.88281,11.13241005,NA,NA,NA,NA,5455.580078,8.604577065,85.29336871,1.846486543,0.285274374,6.134774963,6.435643113,0,0,0,1,0,24.839,21.5121,3.251884937,3.114053011,8.604577065
781,Douglas,G250027017300,1995,49340,Massachusetts,19.92976379,19.26014709,0.66961509,0,8.699213982,10.88351345,3.041172266,3.008655787,0.51259315,0,2.272044897,2.475152016,3.015604019,2.98223114,0.51259315,0,2.223892689,2.454634666,7.400000095,2893.800049,3122.600098,296,296,2.128231764,7.970671177,8.046741486,5.693732262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43554468,0,0,1,0,24.839,21.5121,3.251884937,3.114053011,8.604577065
781,Douglas,G250027017300,2000,49340,Massachusetts,21.2561512,20.5865345,0.66961509,0,9.37812233,12.11240387,3.102618456,3.072069645,0.51259315,0,2.339699984,2.573558569,3.041172266,3.008655787,0.51259315,0,2.272044897,2.475152016,3.420000076,3281,3396.199951,470,470,1.486139655,8.096208572,8.130706787,6.154858112,84391.16406,11.34323025,0.007716049,0.038580246,0.007686433,0.037854634,7062.470215,8.862691879,84.41828269,1.898771557,0.277936126,6.570483412,6.83007392,0,0,0,1,0,24.839,21.5121,3.251884937,3.114053011,8.604577065
781,Douglas,G250027017300,2005,49340,Massachusetts,22.62656975,21.95695305,0.66961509,0,11.11881828,13.10318089,3.162371874,3.133620977,0.51259315,0,2.49475956,2.646400452,3.102618456,3.072069645,0.51259315,0,2.339699984,2.573558569,4.159999847,4149.799805,4331.799805,318,318,1.640936494,8.331056595,8.373969078,5.765191078,NA,NA,NA,NA,NA,NA,NA,NA,83.57805334,1.886846905,0.345814916,6.852088662,7.332743878,0,0,0,1,0,24.839,21.5121,3.251884937,3.114053011,8.604577065
781,Douglas,G250027017300,2010,49340,Massachusetts,24.82804298,24.10614204,0.721900105,0,12.7180233,14.0193243,3.251460791,3.223112583,0.543428421,0,2.618710518,2.709337711,3.162371874,3.133620977,0.51259315,0,2.49475956,2.646400452,5.699999809,4313,4574.399902,133,133,1.902107477,8.369621277,8.428449631,4.897840023,96108.30469,11.47324181,0,0.02387378,0,0.023593258,8471,9.044522285,82.97173064,1.834561891,0.357739569,7.080491618,7.751023989,0,0,0,1,0,24.839,21.5121,3.251884937,3.114053011,8.604577065
